ml4acopf_2024,./onnx/14_ieee_ml4acopf-linear-nonresidual.onnx,./vnnlib/14_ieee_prop1.vnnlib,prepared,sat,0.31,l1audit-20260804-d1282d23
ml4acopf_2024,./onnx/14_ieee_ml4acopf-linear-nonresidual.onnx,./vnnlib/14_ieee_prop3.vnnlib,prepared,unknown,85
ml4acopf_2024,./onnx/14_ieee_ml4acopf-linear-nonresidual.onnx,./vnnlib/14_ieee_prop14.vnnlib,prepared,unsat,12.88,l1audit-20260804-d1282d23
ml4acopf_2024,./onnx/14_ieee_ml4acopf-linear-nonresidual.onnx,./vnnlib/14_ieee_prop10.vnnlib,prepared,unsat,15.7,l1audit-20260804-d1282d23
ml4acopf_2024,./onnx/14_ieee_ml4acopf-linear-nonresidual.onnx,./vnnlib/14_ieee_prop5.vnnlib,prepared,unsat,20.67,l1audit-20260804-d1282d23
ml4acopf_2024,./onnx/118_ieee_ml4acopf-linear-nonresidual.onnx,./vnnlib/118_ieee_prop2.vnnlib,prepared,unknown,315
ml4acopf_2024,./onnx/118_ieee_ml4acopf-linear-nonresidual.onnx,./vnnlib/118_ieee_prop4.vnnlib,prepared,unknown,573
ml4acopf_2024,./onnx/118_ieee_ml4acopf-linear-nonresidual.onnx,./vnnlib/118_ieee_prop3.vnnlib,prepared,unknown,571
ml4acopf_2024,./onnx/118_ieee_ml4acopf-linear-nonresidual.onnx,./vnnlib/118_ieee_prop5.vnnlib,prepared,sat,256.33,l1audit-20260804-d1282d23
ml4acopf_2024,./onnx/118_ieee_ml4acopf-linear-nonresidual.onnx,./vnnlib/118_ieee_prop6.vnnlib,prepared,unsat,506.78,l1audit-20260804-d1282d23
ml4acopf_2024,./onnx/14_ieee_ml4acopf.onnx,./vnnlib/14_ieee_prop9.vnnlib,prepared,unsat,5.21,l1ml4acopf-20260808-literalcone
ml4acopf_2024,./onnx/14_ieee_ml4acopf.onnx,./vnnlib/14_ieee_prop7.vnnlib,prepared,unsat,4.82,l1ml4acopf-20260808-literalcone
ml4acopf_2024,./onnx/14_ieee_ml4acopf.onnx,./vnnlib/14_ieee_prop2.vnnlib,prepared,unsat,3.05,l1ml4acopf-20260808-literalcone
ml4acopf_2024,./onnx/14_ieee_ml4acopf.onnx,./vnnlib/14_ieee_prop8.vnnlib,prepared,unsat,5.69,l1ml4acopf-20260808-literalcone
ml4acopf_2024,./onnx/14_ieee_ml4acopf.onnx,./vnnlib/14_ieee_prop4.vnnlib,prepared,unsat,1.11,l1ml4acopf-20260808-literalcone
ml4acopf_2024,./onnx/14_ieee_ml4acopf.onnx,./vnnlib/14_ieee_prop6.vnnlib,prepared,unsat,5.67,l1ml4acopf-20260808-literalcone
ml4acopf_2024,./onnx/14_ieee_ml4acopf.onnx,./vnnlib/14_ieee_prop12.vnnlib,prepared,unsat,5.94,l1ml4acopf-20260808-literalcone
ml4acopf_2024,./onnx/14_ieee_ml4acopf.onnx,./vnnlib/14_ieee_prop13.vnnlib,prepared,unsat,6.22,l1ml4acopf-20260808-literalcone
ml4acopf_2024,./onnx/14_ieee_ml4acopf.onnx,./vnnlib/14_ieee_prop11.vnnlib,prepared,unsat,5.20,l1ml4acopf-20260808-literalcone
ml4acopf_2024,./onnx/14_ieee_ml4acopf.onnx,./vnnlib/14_ieee_prop1.vnnlib,prepared,unknown,12.51,l1ml4acopf-20260808-literalcone
