sat_relu,onnx/unsat_v85_c186.onnx,vnnlib/unsat_v85_c186.vnnlib,prepared,unsat,93.32
sat_relu,onnx/sat_v54_c125.onnx,vnnlib/sat_v54_c125.vnnlib,prepared,sat,0.09
sat_relu,onnx/unsat_v54_c125.onnx,vnnlib/unsat_v54_c125.vnnlib,prepared,unsat,90.08
sat_relu,onnx/sat_v9_c9.onnx,vnnlib/sat_v9_c9.vnnlib,prepared,sat,0.05
sat_relu,onnx/unsat_v9_c9.onnx,vnnlib/unsat_v9_c9.vnnlib,prepared,unsat,1.71
sat_relu,onnx/sat_v9_c14.onnx,vnnlib/sat_v9_c14.vnnlib,prepared,sat,0.08
sat_relu,onnx/unsat_v9_c14.onnx,vnnlib/unsat_v9_c14.vnnlib,prepared,unsat,2.20
sat_relu,onnx/sat_v92_c180.onnx,vnnlib/sat_v92_c180.vnnlib,prepared,sat,0.20
sat_relu,onnx/unsat_v92_c180.onnx,vnnlib/unsat_v92_c180.vnnlib,prepared,unsat,92.64
sat_relu,onnx/sat_v83_c328.onnx,vnnlib/sat_v83_c328.vnnlib,prepared,sat,9
sat_relu,onnx/unsat_v83_c328.onnx,vnnlib/unsat_v83_c328.vnnlib,prepared,unsat,0
sat_relu,onnx/sat_v37_c63.onnx,vnnlib/sat_v37_c63.vnnlib,prepared,sat,0.25
sat_relu,onnx/unsat_v37_c63.onnx,vnnlib/unsat_v37_c63.vnnlib,prepared,unsat,52.30
sat_relu,onnx/sat_v99_c485.onnx,vnnlib/sat_v99_c485.vnnlib,prepared,sat,15
sat_relu,onnx/unsat_v99_c485.onnx,vnnlib/unsat_v99_c485.vnnlib,prepared,unsat,0
sat_relu,onnx/sat_v94_c377.onnx,vnnlib/sat_v94_c377.vnnlib,prepared,sat,6.72
sat_relu,onnx/unsat_v94_c377.onnx,vnnlib/unsat_v94_c377.vnnlib,prepared,unsat,1
sat_relu,onnx/sat_v87_c243.onnx,vnnlib/sat_v87_c243.vnnlib,prepared,sat,0.09
sat_relu,onnx/unsat_v87_c243.onnx,vnnlib/unsat_v87_c243.vnnlib,prepared,unsat,92.64
sat_relu,onnx/sat_v25_c40.onnx,vnnlib/sat_v25_c40.vnnlib,prepared,sat,0.08
sat_relu,onnx/unsat_v25_c40.onnx,vnnlib/unsat_v25_c40.vnnlib,prepared,unsat,45.69
sat_relu,onnx/sat_v34_c98.onnx,vnnlib/sat_v34_c98.vnnlib,prepared,sat,0.35
sat_relu,onnx/unsat_v34_c98.onnx,vnnlib/unsat_v34_c98.vnnlib,prepared,unsat,73.03
sat_relu,onnx/sat_v70_c178.onnx,vnnlib/sat_v70_c178.vnnlib,prepared,sat,4.11
sat_relu,onnx/unsat_v70_c178.onnx,vnnlib/unsat_v70_c178.vnnlib,prepared,unsat,91.07
sat_relu,onnx/sat_v20_c40.onnx,vnnlib/sat_v20_c40.vnnlib,prepared,sat,0.08
sat_relu,onnx/unsat_v20_c40.onnx,vnnlib/unsat_v20_c40.vnnlib,prepared,unsat,41.58
sat_relu,onnx/sat_v30_c44.onnx,vnnlib/sat_v30_c44.vnnlib,prepared,sat,0.09
sat_relu,onnx/unsat_v30_c44.onnx,vnnlib/unsat_v30_c44.vnnlib,prepared,unsat,43.36
sat_relu,onnx/sat_v63_c286.onnx,vnnlib/sat_v63_c286.vnnlib,prepared,sat,7
sat_relu,onnx/unsat_v63_c286.onnx,vnnlib/unsat_v63_c286.vnnlib,prepared,unsat,100.65
sat_relu,onnx/sat_v38_c132.onnx,vnnlib/sat_v38_c132.vnnlib,prepared,sat,3
sat_relu,onnx/unsat_v38_c132.onnx,vnnlib/unsat_v38_c132.vnnlib,prepared,unsat,77.49
sat_relu,onnx/sat_v33_c140.onnx,vnnlib/sat_v33_c140.vnnlib,prepared,sat,0
sat_relu,onnx/unsat_v33_c140.onnx,vnnlib/unsat_v33_c140.vnnlib,prepared,unsat,80.85
sat_relu,onnx/sat_v90_c449.onnx,vnnlib/sat_v90_c449.vnnlib,prepared,sat,9.85
sat_relu,onnx/unsat_v90_c449.onnx,vnnlib/unsat_v90_c449.vnnlib,prepared,unsat,1
sat_relu,onnx/sat_v75_c99.onnx,vnnlib/sat_v75_c99.vnnlib,prepared,sat,0.08
sat_relu,onnx/unsat_v75_c99.onnx,vnnlib/unsat_v75_c99.vnnlib,prepared,unsat,93.07
sat_relu,onnx/sat_v82_c130.onnx,vnnlib/sat_v82_c130.vnnlib,prepared,sat,0.09
sat_relu,onnx/unsat_v82_c130.onnx,vnnlib/unsat_v82_c130.vnnlib,prepared,unsat,88.39
sat_relu,onnx/sat_v64_c234.onnx,vnnlib/sat_v64_c234.vnnlib,prepared,sat,3.79
sat_relu,onnx/unsat_v64_c234.onnx,vnnlib/unsat_v64_c234.vnnlib,prepared,unsat,92.14
sat_relu,onnx/sat_v39_c77.onnx,vnnlib/sat_v39_c77.vnnlib,prepared,sat,0.32
sat_relu,onnx/unsat_v39_c77.onnx,vnnlib/unsat_v39_c77.vnnlib,prepared,unsat,60.91
sat_relu,onnx/sat_v16_c39.onnx,vnnlib/sat_v16_c39.vnnlib,prepared,sat,0.13
sat_relu,onnx/unsat_v16_c39.onnx,vnnlib/unsat_v16_c39.vnnlib,prepared,unsat,37.70
sat_relu,onnx/sat_v85_c207.onnx,vnnlib/sat_v85_c207.vnnlib,prepared,sat,1.55
sat_relu,onnx/unsat_v85_c207.onnx,vnnlib/unsat_v85_c207.vnnlib,prepared,unsat,87.25
sat_relu,onnx/sat_v44_c52.onnx,vnnlib/sat_v44_c52.vnnlib,prepared,sat,0.07
sat_relu,onnx/unsat_v44_c52.onnx,vnnlib/unsat_v44_c52.vnnlib,prepared,unsat,54.20
sat_relu,onnx/test_nano.onnx,vnnlib/test_nano.vnnlib,0,unsat,0
