collins_rul_cnn_2022,onnx/NN_rul_full_window_20.onnx,vnnlib/robustness_8perturbations_delta5_epsilon10_w20.vnnlib,prepared,unsat,5,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_20.onnx,vnnlib/robustness_8perturbations_delta10_epsilon10_w20.vnnlib,prepared,unsat,24,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_20.onnx,vnnlib/robustness_8perturbations_delta20_epsilon10_w20.vnnlib,prepared,unsat,69,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_20.onnx,vnnlib/robustness_8perturbations_delta40_epsilon10_w20.vnnlib,prepared,unsat,70,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_20.onnx,vnnlib/robustness_16perturbations_delta5_epsilon10_w20.vnnlib,prepared,unsat,23,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_20.onnx,vnnlib/robustness_16perturbations_delta10_epsilon10_w20.vnnlib,prepared,sat,2,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_20.onnx,vnnlib/robustness_16perturbations_delta20_epsilon10_w20.vnnlib,prepared,unsat,24,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_20.onnx,vnnlib/robustness_16perturbations_delta40_epsilon10_w20.vnnlib,prepared,sat,1,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_20.onnx,vnnlib/monotonicity_CI_shift5_w20.vnnlib,prepared,unsat,5,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_20.onnx,vnnlib/monotonicity_CI_shift10_w20.vnnlib,prepared,unsat,24,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_20.onnx,vnnlib/monotonicity_CI_shift20_w20.vnnlib,prepared,unsat,24,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_20.onnx,vnnlib/if_then_7levels_w20.vnnlib,prepared,sat,2,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_20.onnx,vnnlib/if_then_9levels_w20.vnnlib,prepared,sat,1,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/robustness_2perturbations_delta5_epsilon10_w40.vnnlib,prepared,unsat,5,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/robustness_2perturbations_delta10_epsilon10_w40.vnnlib,prepared,unsat,5,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/robustness_2perturbations_delta20_epsilon10_w40.vnnlib,prepared,unsat,80,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/robustness_2perturbations_delta40_epsilon10_w40.vnnlib,prepared,unsat,57,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/robustness_4perturbations_delta5_epsilon10_w40.vnnlib,prepared,sat,1,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/robustness_4perturbations_delta10_epsilon10_w40.vnnlib,prepared,sat,1,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/robustness_4perturbations_delta20_epsilon10_w40.vnnlib,prepared,unsat,43,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/robustness_4perturbations_delta40_epsilon10_w40.vnnlib,prepared,sat,1,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/robustness_8perturbations_delta5_epsilon10_w40.vnnlib,prepared,unsat,5,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/robustness_8perturbations_delta10_epsilon10_w40.vnnlib,prepared,unsat,57,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/robustness_8perturbations_delta20_epsilon10_w40.vnnlib,prepared,unsat,101,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/robustness_8perturbations_delta40_epsilon10_w40.vnnlib,prepared,sat,2,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/robustness_16perturbations_delta5_epsilon10_w40.vnnlib,prepared,unsat,58,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/robustness_16perturbations_delta10_epsilon10_w40.vnnlib,prepared,unsat,57,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/robustness_16perturbations_delta20_epsilon10_w40.vnnlib,prepared,unsat,59,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/robustness_16perturbations_delta40_epsilon10_w40.vnnlib,prepared,unsat,60,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/monotonicity_CI_shift5_w40.vnnlib,prepared,unsat,28,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/monotonicity_CI_shift10_w40.vnnlib,prepared,unsat,28,alphacrown-20260812-e818e6d6
collins_rul_cnn_2022,onnx/NN_rul_full_window_40.onnx,vnnlib/monotonicity_CI_shift20_w40.vnnlib,prepared,unsat,58,alphacrown-20260812-e818e6d6
